date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:22	14764/14764	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Oct%202021%2001:11:29%20GMT	https://www.mathsisfun.com/math-tools.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/math-tools.html	(from )
20:29:22	177/177	---M-Z	200	added ('OK')	text/plain	etag:%2217c-4935b110-3fc6d;gz%22	https://www.mathsisfun.com/robots.txt		(from )
20:29:23	22644/22644	---M--	200	added ('OK')	application/x-font-ttf	etag:%225874-5691f063-3fa64;;;%22	https://www.mathsisfun.com/images/style/font-champ-bold.ttf	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/font-champ-bold.ttf	(from https://www.mathsisfun.com/math-tools.html)
20:29:23	20654/20654	---MCZ	200	added ('OK')	text/css	etag:W/%227af7-6340ef93-4545b;gz%22	https://www.mathsisfun.com/style4.css	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/style4.css	(from https://www.mathsisfun.com/math-tools.html)
20:29:23	8591/8591	---M-Z	200	added ('OK')	image/svg+xml	etag:%22218f-5a3ee28b-3fa95;gz%22	https://www.mathsisfun.com/images/style/logo.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/logo.svg	(from https://www.mathsisfun.com/math-tools.html)
20:29:23	29966/29966	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22bc3f-634e3bbd-4545a;gz%22	https://www.mathsisfun.com/main4.js	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/main4.js	(from https://www.mathsisfun.com/math-tools.html)
20:29:24	3581/3581	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20May%202021%2002:10:49%20GMT	https://www.mathsisfun.com/percentage-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/percentage-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:25	5169/5169	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2004:07:06%20GMT	https://www.mathsisfun.com/binary-decimal-hexadecimal-converter.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/binary-decimal-hexadecimal-converter.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:25	3184/3184	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20May%202020%2022:15:38%20GMT	https://www.mathsisfun.com/numbers/prime-factorization-tool.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/prime-factorization-tool.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:25	19196/19196	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202022%2021:44:57%20GMT	https://www.mathsisfun.com/	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/index.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:25	7902/7902	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20May%202020%2000:24:00%20GMT	https://www.mathsisfun.com/numbers/factors-all-tool.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/factors-all-tool.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:25	3488/3488	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20May%202019%2023:33:14%20GMT	https://www.mathsisfun.com/numbers/coprime-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/coprime-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:25	8308/8308	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20May%202022%2004:20:48%20GMT	https://www.mathsisfun.com/numbers/calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:26	11945/11945	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20May%202022%2022:10:54%20GMT	https://www.mathsisfun.com/scientific-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/scientific-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:26	12292/12292	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2007:19:24%20GMT	https://www.mathsisfun.com/roman-numerals.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/roman-numerals.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:26	3319/3319	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Jan%202022%2006:28:54%20GMT	https://www.mathsisfun.com/greatest-common-factor-tool.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/greatest-common-factor-tool.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:26	2918/2918	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Jan%202022%2006:29:22%20GMT	https://www.mathsisfun.com/least-common-multiple-tool.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/least-common-multiple-tool.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:26	4093/4093	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20May%202022%2021:27:30%20GMT	https://www.mathsisfun.com/calculator-precision.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/calculator-precision.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:27	8155/8155	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Mar%202020%2005:40:30%20GMT	https://www.mathsisfun.com/numbers/complex-number-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/complex-number-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:27	3007/3007	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Mar%202021%2021:37:31%20GMT	https://www.mathsisfun.com/numbers/mix-slider.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/mix-slider.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:27	2690/2690	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Dec%202021%2001:26:07%20GMT	https://www.mathsisfun.com/converting-decimals-fractions-solver.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/converting-decimals-fractions-solver.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:27	7597/7597	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2001:58:30%20GMT	https://www.mathsisfun.com/combinatorics/combinations-permutations-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/combinatorics/combinations-permutations-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:28	8019/8019	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20May%202022%2002:18:16%20GMT	https://www.mathsisfun.com/algebra/operations-order-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/algebra/operations-order-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:28	14621/14621	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jun%202022%2002:21:03%20GMT	https://www.mathsisfun.com/operation-order-pemdas.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/operation-order-pemdas.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:28	3916/3916	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Oct%202022%2000:29:28%20GMT	https://www.mathsisfun.com/unit-conversion-tool.php	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/unit-conversion-tool.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:28	5280/5280	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jul%202019%2023:40:19%20GMT	https://www.mathsisfun.com/games/dayofweek.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/games/dayofweek.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:28	3241/3241	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2002:19:20%20GMT	https://www.mathsisfun.com/algebra/matrix-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/algebra/matrix-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:29	8224/8224	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2001:59:19%20GMT	https://www.mathsisfun.com/numbers/sigma-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/sigma-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:29	2729/2729	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2008:19:58%20GMT	https://www.mathsisfun.com/algebra/vector-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/algebra/vector-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:29	5773/5773	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Oct%202021%2005:27:17%20GMT	https://www.mathsisfun.com/quadratic-equation-solver.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/quadratic-equation-solver.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:29	8317/8317	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Oct%202022%2000:29:30%20GMT	https://www.mathsisfun.com/data/function-grapher.php	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/function-grapher.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:30	10628/10628	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jan%202022%2004:57:51%20GMT	https://www.mathsisfun.com/data/grapher-equation.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/grapher-equation.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:30	8237/8237	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Oct%202017%2008:03:56%20GMT	https://www.mathsisfun.com/data/grapher-3d-function.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/grapher-3d-function.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:30	4519/4519	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Apr%202018%2000:36:04%20GMT	https://www.mathsisfun.com/area-calculation-tool.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/area-calculation-tool.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:30	7572/7572	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2023:31:06%20GMT	https://www.mathsisfun.com/geometry/circle-area.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/circle-area.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:30	10424/10424	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2000:34:25%20GMT	https://www.mathsisfun.com/geometry/area.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/area.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:31	12786/12786	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Apr%202022%2007:42:41%20GMT	https://www.mathsisfun.com/geometry/circle.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/circle.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:31	19544/19544	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2022:10:23%20GMT	https://www.mathsisfun.com/geometry/polyhedron-models.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/polyhedron-models.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:31	5452/5452	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Jul%202018%2023:10:08%20GMT	https://www.mathsisfun.com/geometry/sphere-volume-area.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/sphere-volume-area.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:31	3082/3082	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Dec%202021%2006:39:12%20GMT	https://www.mathsisfun.com/straight-line-graph-calculate.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/straight-line-graph-calculate.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:32	3327/3327	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202019%2000:28:05%20GMT	https://www.mathsisfun.com/geometry/square-calc.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/square-calc.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:32	7271/7271	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2002:50:44%20GMT	https://www.mathsisfun.com/geometry/square.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/square.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:32	3492/3492	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202020%2022:46:52%20GMT	https://www.mathsisfun.com/geometry/rectangle-calc.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/rectangle-calc.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:32	7180/7180	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Sep%202021%2001:33:58%20GMT	https://www.mathsisfun.com/geometry/rectangle.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/rectangle.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:32	3778/3778	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Aug%202021%2006:52:03%20GMT	https://www.mathsisfun.com/data/standard-deviation-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/standard-deviation-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:33	4959/4959	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Oct%202021%2001:02:59%20GMT	https://www.mathsisfun.com/data/confidence-interval-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/confidence-interval-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:33	15408/15408	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Sep%202021%2001:39:10%20GMT	https://www.mathsisfun.com/data/confidence-interval.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/confidence-interval.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:33	3559/3559	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202019%2005:40:22%20GMT	https://www.mathsisfun.com/data/chi-square-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/chi-square-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:33	16223/16223	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202019%2020:35:51%20GMT	https://www.mathsisfun.com/data/chi-square-test.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/chi-square-test.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:33	3431/3431	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202018%2004:05:54%20GMT	https://www.mathsisfun.com/data/correlation-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/correlation-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:34	11710/11710	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Jul%202021%2002:38:59%20GMT	https://www.mathsisfun.com/data/correlation.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/correlation.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:34	2217/2217	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2021:38:57%20GMT	https://www.mathsisfun.com/data/least-squares-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/least-squares-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:34	13196/13196	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202019%2006:20:19%20GMT	https://www.mathsisfun.com/data/least-squares-regression.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/least-squares-regression.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:34	3310/3310	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202018%2004:06:25%20GMT	https://www.mathsisfun.com/data/graph-paper-maker.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/data/graph-paper-maker.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:35	3093/3093	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2001:23:20%20GMT	https://www.mathsisfun.com/sets/set-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/sets/set-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:35	18579/18579	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20May%202020%2022:20:17%20GMT	https://www.mathsisfun.com/sets/sets-introduction.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/sets/sets-introduction.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:35	2689/2689	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Jan%202022%2000:52:11%20GMT	https://www.mathsisfun.com/sets/power-set-maker.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/sets/power-set-maker.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:35	13887/13887	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Feb%202019%2003:24:58%20GMT	https://www.mathsisfun.com/sets/power-set.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/sets/power-set.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:35	3746/3746	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2006:57:22%20GMT	https://www.mathsisfun.com/calculus/integral-approximation-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/calculus/integral-approximation-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:36	21106/21106	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2001:38:21%20GMT	https://www.mathsisfun.com/calculus/integral-approximations.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/calculus/integral-approximations.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:36	3403/3403	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jul%202021%2000:40:07%20GMT	https://www.mathsisfun.com/calculus/fourier-series-graph.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/calculus/fourier-series-graph.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:36	26665/26665	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jan%202022%2003:15:20%20GMT	https://www.mathsisfun.com/calculus/fourier-series.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/calculus/fourier-series.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:36	3283/3283	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Dec%202020%2022:29:27%20GMT	https://www.mathsisfun.com/calculus/second-derivative-animation.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/calculus/second-derivative-animation.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:36	9635/9635	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20May%202021%2001:23:07%20GMT	https://www.mathsisfun.com/calculus/second-derivative.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/calculus/second-derivative.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:37	5916/5916	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Oct%202022%2000:29:37%20GMT	https://www.mathsisfun.com/money/investment-graph.php	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/money/investment-graph.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:37	9688/9688	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Apr%202022%2005:24:00%20GMT	https://www.mathsisfun.com/money/investing-introduction.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/money/investing-introduction.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:37	3699/3699	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Apr%202018%2023:06:26%20GMT	https://www.mathsisfun.com/money/compound-interest-calculator.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/money/compound-interest-calculator.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:37	24906/24906	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2000:24:36%20GMT	https://www.mathsisfun.com/money/compound-interest.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/money/compound-interest.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:38	3613/3613	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2004:53:12%20GMT	https://www.mathsisfun.com/money/money-master.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/money/money-master.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:38	4220/4220	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2004:45:40%20GMT	https://www.mathsisfun.com/geometry/spiral-artist.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/spiral-artist.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:38	3032/3032	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Aug%202021%2004:35:54%20GMT	https://www.mathsisfun.com/geometry/symmetry-artist.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/symmetry-artist.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:38	4396/4396	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2005:59:03%20GMT	https://www.mathsisfun.com/geometry/tessellation-artist.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/tessellation-artist.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:38	2818/2818	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2022:16:35%20GMT	https://www.mathsisfun.com/geometry/drawing.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/drawing.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:39	3849/3849	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2001:32:20%20GMT	https://www.mathsisfun.com/numbers/gravity-freeplay.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/gravity-freeplay.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:39	3208/3208	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Apr%202018%2005:39:08%20GMT	https://www.mathsisfun.com/geometry/moire-patterns.html	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/geometry/moire-patterns.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:39	2881/2881	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Oct%202022%2000:29:39%20GMT	https://www.mathsisfun.com/numbers/estimation-game.php	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/numbers/estimation-game.html	(from https://www.mathsisfun.com/math-tools.html)
20:29:40	144152/144152	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223318-5e4a203b-3f6f8;gz%22	https://www.mathsisfun.com/images/hdr/hdr-main-lite.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/hdr/hdr-main-lite.svg	(from https://www.mathsisfun.com/style4.css)
20:29:40	17062/17062	---M-Z	200	added ('OK')	image/svg+xml	etag:%2242a6-5fc5973f-458aa;gz%22	https://www.mathsisfun.com/images/hdr/hdr-adv-lite.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/hdr/hdr-adv-lite.svg	(from https://www.mathsisfun.com/style4.css)
20:29:40	139968/139968	---M-Z	200	added ('OK')	image/svg+xml	etag:%22222c0-5fae1198-45839;gz%22	https://www.mathsisfun.com/images/hdr/hdr-main-dark.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/hdr/hdr-main-dark.svg	(from https://www.mathsisfun.com/style4.css)
20:29:40	16120/16120	---M-Z	200	added ('OK')	image/svg+xml	etag:%223ef8-5fc801f9-3f6f0;gz%22	https://www.mathsisfun.com/images/hdr/hdr-adv-dark.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/hdr/hdr-adv-dark.svg	(from https://www.mathsisfun.com/style4.css)
20:29:40	5683/5683	---M-Z	200	added ('OK')	image/svg+xml	etag:%221633-56b176e4-3fada;gz%22	https://www.mathsisfun.com/images/style/so.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/so.svg	(from https://www.mathsisfun.com/style4.css)
20:29:41	11079/11079	---M-Z	200	added ('OK')	image/svg+xml	etag:%222b47-5fb24020-45666;gz%22	https://www.mathsisfun.com/images/style/scroll.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/scroll.svg	(from https://www.mathsisfun.com/style4.css)
20:29:41	5177/5177	---M-Z	200	added ('OK')	image/svg+xml	etag:%221439-5c7c7cc9-3fafa;gz%22	https://www.mathsisfun.com/images/style/word.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/word.svg	(from https://www.mathsisfun.com/style4.css)
20:29:41	7312/7312	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c90-5fd2970c-4576d;gz%22	https://www.mathsisfun.com/images/style/info.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/info.svg	(from https://www.mathsisfun.com/style4.css)
20:29:41	24547/24547	---M-Z	200	added ('OK')	image/svg+xml	etag:%225fe3-5fb732f5-3fabf;gz%22	https://www.mathsisfun.com/images/style/questions.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/questions.svg	(from https://www.mathsisfun.com/style4.css)
20:29:41	14836/14836	---M-Z	200	added ('OK')	image/svg+xml	etag:%2239f4-5fcb3e65-424eb;gz%22	https://www.mathsisfun.com/images/style/activity-div.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/activity-div.svg	(from https://www.mathsisfun.com/style4.css)
20:29:42	29168/29168	---M-Z	200	added ('OK')	image/svg+xml	etag:%2271f0-5fae0049-3fac2;gz%22	https://www.mathsisfun.com/images/style/related.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/related.svg	(from https://www.mathsisfun.com/style4.css)
20:29:42	3122/3122	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c32-5e50e658-3fa46;gz%22	https://www.mathsisfun.com/images/style/arrow-tall-left.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/arrow-tall-left.svg	(from https://www.mathsisfun.com/style4.css)
20:29:42	3120/3120	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c30-5e50e688-3fa48;gz%22	https://www.mathsisfun.com/images/style/arrow-tall-right.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/arrow-tall-right.svg	(from https://www.mathsisfun.com/style4.css)
20:29:42	17987/17987	---M-Z	200	added ('OK')	image/svg+xml	etag:%224643-60923d9e-424ae;gz%22	https://www.mathsisfun.com/images/style/links48.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/links48.svg	(from https://www.mathsisfun.com/style4.css)
20:29:43	8100/8100	---M-Z	200	added ('OK')	image/svg+xml	etag:%221fa4-5e30a951-3fad4;gz%22	https://www.mathsisfun.com/images/style/search.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/search.svg	(from https://www.mathsisfun.com/style4.css)
20:29:43	7776/7776	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e60-60924e4d-45460;gz%22	https://www.mathsisfun.com/images/style/theme.svg	C:/My%20Web%20Sites/mathisfun/www.mathsisfun.com/images/style/theme.svg	(from https://www.mathsisfun.com/style4.css)
